0.066001,0.066024,0.066019
0.080835,0.066624,0.064683
0.093644,0.067235,0.063358
0.10501,0.067862,0.061943
0.11533,0.068524,0.060589
0.12493,0.06913,0.059252
0.13446,0.069402,0.057766
0.14389,0.069337,0.05652
0.15329,0.068912,0.055114
0.16265,0.068217,0.053762
0.17186,0.067393,0.052418
0.18101,0.066415,0.051087
0.19008,0.065312,0.049777
0.19905,0.064056,0.04839
0.208,0.06267,0.047034
0.21686,0.060979,0.045586
0.22565,0.059301,0.04424
0.2344,0.057256,0.042784
0.24306,0.055098,0.041497
0.2517,0.05272,0.040051
0.26025,0.050192,0.038638
0.26877,0.047379,0.037249
0.27721,0.044339,0.035898
0.28558,0.041067,0.034375
0.2939,0.0375,0.03304
0.30215,0.033602,0.031743
0.31036,0.029855,0.030482
0.31847,0.026015,0.029246
0.32649,0.022146,0.028041
0.33446,0.018274,0.026868
0.34231,0.014418,0.025725
0.35006,0.010378,0.024615
0.35772,0.0066727,0.023538
0.36524,0.0030611,0.022497
0.37265,0,0.021492
0.37993,0,0.020527
0.38704,0,0.019604
0.39401,0,0.018725
0.40079,0,0.017895
0.40735,0,0.017114
0.41371,0,0.016389
0.41991,0,0.01571
0.42607,0,0.015054
0.43225,0,0.014413
0.43842,0,0.013785
0.44461,0,0.013163
0.4508,0,0.01258
0.45699,0,0.012015
0.46319,0,0.011343
0.46943,0,0.01065
0.47565,0,0.010097
0.48187,0,0.0095904
0.48811,0,0.0090697
0.49436,0,0.0085559
0.5006,0,0.0080597
0.50686,0,0.0075745
0.51313,0,0.0071
0.5194,0,0.0066376
0.52568,0,0.0061855
0.53196,0,0.0057427
0.53826,0,0.0053086
0.54455,0,0.0048845
0.55086,0,0.0044712
0.55718,0,0.004067
0.5635,0,0.0036703
0.56981,0,0.003281
0.57615,0,0.0028993
0.58248,0,0.002527
0.58883,0,0.0021643
0.5952,0,0.0018102
0.60158,0,0.0014648
0.60799,0,0.0011281
0.6144,0,0.0008024
0.62084,0,0.00048773
0.62729,0,0.00018111
0.63377,0,0
0.64026,0,0
0.64676,0,0
0.65328,0,0
0.65983,0,0
0.66638,0,0
0.67297,0,0
0.67955,0,0
0.68617,0,0
0.6928,0,0
0.69944,0,0
0.70611,0,0
0.71279,0,0
0.7195,0,0
0.72621,0,0
0.73295,0,0
0.7397,0,0
0.74647,0,0
0.75325,0,0
0.76005,0,0
0.76685,0,0
0.77364,0,0
0.78042,0,0
0.78719,0,0
0.79394,0,0
0.80067,0,0
0.8074,0,0
0.8141,0,0
0.8208,0,0
0.82748,0,0
0.83414,0,0
0.84079,0,0
0.84742,0,0
0.85404,0,0
0.86065,0,0
0.86723,0,0
0.8738,0,0
0.88036,0,0
0.8869,0,0
0.89342,0,0
0.89993,0,0
0.90642,0,0
0.91289,0,0
0.91935,0,0
0.92579,0.0041866,0
0.93221,0.0088411,0
0.93858,0.014235,0
0.94484,0.020592,0
0.9509,0.028663,0
0.95676,0.038768,0
0.96242,0.049864,0
0.96787,0.061034,0
0.97311,0.072263,0
0.97815,0.083447,0
0.983,0.094617,0
0.98764,0.10571,0
0.99205,0.11685,0
0.99626,0.12797,0
1,0.139,0
1,0.15006,0
1,0.16105,0
1,0.17204,0
1,0.18303,0
1,0.19402,0
1,0.20493,0
1,0.21586,0
1,0.22677,0
1,0.23768,0
1,0.24857,0
1,0.25943,0
1,0.27027,0
1,0.28108,0
1,0.29193,0
1,0.30267,0
1,0.31323,0
1,0.32352,0
1,0.33356,0
1,0.34337,0
1,0.35298,0
1,0.3624,0
1,0.37164,0.00061699
1,0.38075,0.0021825
1,0.38968,0.0037567
1,0.3985,0.0053395
1,0.40718,0.0069314
1,0.41575,0.0085283
1,0.4242,0.010112
1,0.43257,0.011953
1,0.44081,0.013525
1,0.44899,0.015122
1,0.45706,0.016714
1,0.46506,0.018299
1,0.47298,0.019872
1,0.48083,0.021427
1,0.48862,0.022968
1,0.49633,0.024493
1,0.504,0.026001
1,0.51159,0.027485
1,0.51914,0.028939
1,0.52664,0.030367
1,0.53406,0.03178
1,0.54143,0.033208
1,0.54875,0.034768
1,0.55598,0.036315
1,0.56318,0.037812
1,0.5703,0.039323
1,0.57737,0.040851
1,0.58439,0.04235
1,0.59136,0.043767
1,0.59828,0.045295
1,0.60516,0.046771
1,0.61199,0.048174
1,0.61878,0.049666
1,0.62552,0.051026
1,0.63222,0.0524
