0.10767,0.1077,0.10769
0.11459,0.10755,0.1249
0.12094,0.10731,0.14203
0.12675,0.107,0.15907
0.13204,0.10662,0.17602
0.13678,0.10617,0.19288
0.1411,0.10565,0.20966
0.14494,0.10507,0.2264
0.14831,0.10448,0.24301
0.15129,0.10393,0.2595
0.15385,0.10333,0.27588
0.15607,0.10267,0.29214
0.15784,0.102,0.3083
0.15925,0.10137,0.32426
0.16027,0.10076,0.34007
0.161,0.10016,0.35572
0.16135,0.099599,0.3712
0.16134,0.099079,0.3865
0.16098,0.098654,0.40155
0.16027,0.098298,0.4164
0.1593,0.09801,0.43103
0.15799,0.0978,0.44544
0.15637,0.097689,0.45963
0.15441,0.097743,0.47347
0.15217,0.09793,0.48708
0.14969,0.098248,0.5004
0.14683,0.098705,0.51345
0.14375,0.099335,0.52621
0.14038,0.10016,0.53865
0.13675,0.1012,0.55071
0.13289,0.10246,0.56244
0.12874,0.10392,0.57382
0.12437,0.10558,0.58486
0.11978,0.10747,0.59553
0.11494,0.10961,0.60582
0.10999,0.11191,0.61573
0.10474,0.11444,0.62518
0.099437,0.11728,0.63421
0.09398,0.12032,0.6428
0.088391,0.12358,0.65096
0.082705,0.12707,0.65866
0.076932,0.13083,0.6659
0.071296,0.13475,0.67266
0.06558,0.13885,0.67892
0.060096,0.1432,0.68468
0.054684,0.14774,0.68991
0.049724,0.15244,0.6946
0.04515,0.15736,0.69873
0.04121,0.1625,0.70228
0.03795,0.16777,0.70525
0.035657,0.17322,0.70763
0.033944,0.17882,0.70945
0.032827,0.18442,0.71103
0.031776,0.18998,0.71249
0.030819,0.19551,0.71385
0.029941,0.201,0.71511
0.029145,0.20651,0.71626
0.028432,0.21195,0.7173
0.027801,0.21736,0.71822
0.027251,0.22277,0.71902
0.02679,0.22816,0.71971
0.026417,0.2335,0.72026
0.026123,0.23887,0.72069
0.025906,0.24421,0.72099
0.025762,0.24956,0.72115
0.025686,0.25492,0.72117
0.025675,0.26024,0.72106
0.025721,0.26556,0.72079
0.025819,0.2709,0.72038
0.025961,0.27623,0.71982
0.026176,0.28155,0.71907
0.026426,0.28687,0.71816
0.026693,0.29222,0.71709
0.026965,0.29757,0.71583
0.027228,0.30291,0.71439
0.027506,0.30829,0.71274
0.027765,0.31367,0.71091
0.027966,0.31905,0.70887
0.028088,0.32444,0.70662
0.028164,0.32988,0.70412
0.028129,0.33531,0.7014
0.02794,0.34075,0.69845
0.027618,0.34621,0.69524
0.027101,0.3517,0.69176
0.026337,0.35723,0.68802
0.025343,0.36275,0.68397
0.024014,0.36832,0.67963
0.022532,0.37391,0.67496
0.022085,0.37945,0.67002
0.023618,0.38493,0.66481
0.027119,0.39034,0.65936
0.03218,0.3957,0.65369
0.039183,0.401,0.64779
0.046906,0.40623,0.64167
0.054737,0.41142,0.63537
0.062911,0.41657,0.62886
0.070851,0.42167,0.62215
0.078562,0.42675,0.61527
0.086118,0.43181,0.60823
0.09353,0.43681,0.60099
0.10065,0.4418,0.5936
0.10748,0.44675,0.58606
0.11398,0.4517,0.57835
0.12022,0.45661,0.5705
0.12626,0.46151,0.5625
0.13197,0.46639,0.55434
0.1374,0.47126,0.54605
0.14253,0.47611,0.53761
0.14739,0.48095,0.52904
0.15195,0.48578,0.52032
0.1563,0.49061,0.51148
0.1603,0.49542,0.5025
0.16415,0.50022,0.49338
0.16765,0.50502,0.48413
0.17092,0.50981,0.47475
0.17391,0.5146,0.46521
0.17664,0.51938,0.45555
0.17913,0.52416,0.44574
