0,0.20755,0.97632
0,0.21857,0.96476
0,0.2291,0.95322
0,0.23923,0.94169
0,0.24899,0.93018
0,0.25842,0.91868
0,0.26756,0.9072
0,0.27649,0.89573
0,0.28513,0.88428
0,0.29358,0.87284
0,0.30184,0.86141
0,0.30994,0.85
0,0.31785,0.83859
0,0.3256,0.82721
0,0.33324,0.81583
0,0.34073,0.80447
0,0.3481,0.79312
0,0.35537,0.78178
0,0.3625,0.77045
0,0.36954,0.75913
0,0.37649,0.74783
0,0.38333,0.73654
0,0.39005,0.72528
0,0.39667,0.71405
0,0.40319,0.70286
0,0.40957,0.69171
0,0.4158,0.68063
0,0.42188,0.66965
0,0.4278,0.65875
0,0.43352,0.64799
0,0.43905,0.63737
0,0.44438,0.62689
0,0.4495,0.61659
0,0.45441,0.60644
0,0.45914,0.59646
0.0019224,0.46368,0.58662
0.027932,0.46808,0.57693
0.054843,0.47236,0.56735
0.076598,0.47653,0.55785
0.095053,0.48062,0.54844
0.11106,0.48465,0.53907
0.12523,0.48865,0.52974
0.13795,0.49262,0.52042
0.14935,0.49658,0.5111
0.15962,0.50055,0.50179
0.169,0.50452,0.49245
0.17747,0.50849,0.48309
0.18517,0.51246,0.4737
0.19217,0.51645,0.46429
0.19856,0.52046,0.45483
0.20443,0.52448,0.44531
0.20974,0.52851,0.43577
0.21461,0.53255,0.42616
0.21905,0.53661,0.41651
0.22309,0.54066,0.40679
0.22674,0.54474,0.397
0.23002,0.54883,0.38713
0.233,0.55292,0.3772
0.23568,0.55703,0.36716
0.23802,0.56114,0.35704
0.24006,0.56526,0.34678
0.24185,0.56939,0.3364
0.24334,0.57354,0.32588
0.24458,0.57769,0.31523
0.24556,0.58185,0.30439
0.2463,0.58603,0.29336
0.2468,0.59019,0.28214
0.24707,0.59438,0.27067
0.24714,0.59856,0.25895
0.24704,0.60275,0.24696
0.24679,0.60693,0.23472
0.24648,0.61109,0.22215
0.24616,0.61523,0.20933
0.24597,0.61936,0.19628
0.24602,0.62342,0.18297
0.24648,0.62742,0.1696
0.24753,0.63135,0.15615
0.24931,0.63518,0.14276
0.25204,0.63889,0.12965
0.25579,0.64249,0.11693
0.2607,0.64593,0.10484
0.26674,0.64925,0.093668
0.2739,0.65241,0.083583
0.28205,0.65544,0.074764
0.29104,0.65834,0.067449
0.30071,0.66112,0.061598
0.31093,0.66382,0.057362
0.32147,0.66641,0.054542
0.33226,0.66895,0.052918
0.34314,0.67142,0.052293
0.35402,0.67386,0.052401
0.36487,0.67627,0.05303
0.37564,0.67864,0.054018
0.38629,0.681,0.055243
0.39683,0.68335,0.05664
0.40725,0.68569,0.057955
0.41755,0.68801,0.059542
0.42772,0.69031,0.060911
0.43777,0.69262,0.062454
0.4477,0.69491,0.063883
0.45755,0.69719,0.065334
0.46731,0.69947,0.066802
0.47698,0.70173,0.068291
0.48656,0.70399,0.069758
0.49607,0.70625,0.071211
0.50551,0.70848,0.072621
0.5149,0.71071,0.074107
0.52421,0.71293,0.07551
0.53346,0.71514,0.076938
0.54268,0.71735,0.078389
0.55183,0.71954,0.079862
0.56093,0.72172,0.08136
0.56998,0.7239,0.082779
0.57901,0.72607,0.084273
0.58797,0.72822,0.08563
0.59692,0.73037,0.08717
0.60581,0.73251,0.088583
0.61468,0.73464,0.09003
0.62353,0.73676,0.091506
0.63233,0.73887,0.092872
0.6411,0.74097,0.094388
0.64986,0.74307,0.095796
0.65858,0.74515,0.097234
0.66728,0.74722,0.098697
0.67595,0.74928,0.10013
0.6846,0.75135,0.10157
0.69324,0.75339,0.10305
0.70185,0.75543,0.10444
0.71045,0.75746,0.10594
0.71902,0.75947,0.10738
0.72758,0.76149,0.10881
0.73613,0.76349,0.1103
0.74466,0.76548,0.11173
0.75317,0.76746,0.1132
0.76167,0.76943,0.11457
0.77016,0.7714,0.11608
0.77864,0.77335,0.11749
0.78711,0.7753,0.11897
0.79556,0.77724,0.12038
0.80401,0.77916,0.12182
0.81244,0.78108,0.12327
0.82086,0.78299,0.12474
0.82929,0.78489,0.12623
0.83769,0.78678,0.12766
0.84609,0.78866,0.1291
0.8545,0.79053,0.1306
0.86289,0.79238,0.13203
0.87127,0.7942,0.13346
0.87964,0.79598,0.13491
0.88799,0.79771,0.13626
0.8963,0.79937,0.13769
0.90456,0.80091,0.13896
0.91273,0.80229,0.14021
0.92077,0.80347,0.14138
0.92863,0.80438,0.14238
0.93625,0.80495,0.14322
0.94355,0.80511,0.14385
0.95044,0.80481,0.14425
0.95686,0.80399,0.14437
0.96274,0.80262,0.14419
0.96803,0.80067,0.14372
0.9727,0.79816,0.14294
0.97674,0.79512,0.14188
0.9802,0.79159,0.14055
0.9831,0.78764,0.13895
0.98551,0.78333,0.13721
0.98751,0.77872,0.13526
0.98917,0.77389,0.13319
0.99056,0.76889,0.13103
0.99175,0.76376,0.12875
0.99279,0.75855,0.12647
0.99371,0.75327,0.1241
0.99455,0.74796,0.12173
0.99534,0.74261,0.11937
0.99608,0.73724,0.11697
0.99679,0.73185,0.11453
0.99748,0.72646,0.11217
0.99814,0.72104,0.10976
0.99879,0.71563,0.1073
0.99942,0.71019,0.1048
1,0.70475,0.10238
1,0.69929,0.099908
1,0.69382,0.09745
1,0.68834,0.095
1,0.68284,0.092452
1,0.67734,0.08996
1,0.6718,0.087465
1,0.66626,0.08489
1,0.66071,0.082364
1,0.65514,0.079729
1,0.64955,0.077118
1,0.64394,0.074554
1,0.63832,0.071927
1,0.63268,0.069347
1,0.62702,0.066593
1,0.62135,0.063895
1,0.61565,0.061104
1,0.60993,0.058355
1,0.6042,0.055584
1,0.59843,0.052708
1,0.59265,0.049893
1,0.58684,0.046988
1,0.58101,0.043966
1,0.57515,0.041014
1,0.56926,0.037943
1,0.56336,0.034887
1,0.55742,0.031822
1,0.55145,0.028972
1,0.54546,0.026194
1,0.53942,0.023487
1,0.53336,0.020851
1,0.52727,0.018287
1,0.52114,0.015792
1,0.51497,0.013362
1,0.50878,0.010828
1,0.50252,0.0085264
1,0.49623,0.0063082
1,0.48991,0.0041556
1,0.48353,0.0020694
1,0.47711,4.915e-05
1,0.47065,0
1,0.46413,0
1,0.45754,0
1,0.45092,0
1,0.44423,0
1,0.43748,0
1,0.43065,0
1,0.42375,0
1,0.4168,0
1,0.40976,0
1,0.40263,0
1,0.39544,0
1,0.38813,0
1,0.38075,0
1,0.37324,0
1,0.36564,0
1,0.35792,0
1,0.35006,0
1,0.34208,0
1,0.33395,0
1,0.32564,0
1,0.31719,0
1,0.30856,0
1,0.29971,0
1,0.29063,0
1,0.28132,0
1,0.27173,0
1,0.26187,0
1,0.25167,0
1,0.24106,0
1,0.23001,0
1,0.21851,0
1,0.20642,0
1,0.19361,0
1,0.17996,0
1,0.16528,0
